"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 16 13:50:23 UTC 2025","Thu Oct 16 13:50:35 UTC 2025","12014","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_005:Login with Facebook redirection link",""
"passed","Thu Oct 16 13:50:30 UTC 2025","Thu Oct 16 13:50:41 UTC 2025","11291","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_006:Login with Xsolla redirection link",""
"passed","Thu Oct 16 13:52:43 UTC 2025","Thu Oct 16 13:53:00 UTC 2025","17413","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:51:12 UTC 2025","Thu Oct 16 13:51:27 UTC 2025","15000","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:53:33 UTC 2025","Thu Oct 16 13:53:53 UTC 2025","20623","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_017:Successfully clearred searched value",""
"passed","Thu Oct 16 13:49:33 UTC 2025","Thu Oct 16 13:50:08 UTC 2025","34509","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:53:03 UTC 2025","Thu Oct 16 13:53:20 UTC 2025","16900","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_015:Successful search results",""
"passed","Thu Oct 16 13:50:00 UTC 2025","Thu Oct 16 13:50:07 UTC 2025","7350","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:53:57 UTC 2025","Thu Oct 16 13:54:20 UTC 2025","22605","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:50:48 UTC 2025","Thu Oct 16 13:50:57 UTC 2025","8847","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_007:Login with Google redirection link",""
"passed","Thu Oct 16 13:52:11 UTC 2025","Thu Oct 16 13:52:22 UTC 2025","11261","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:51:24 UTC 2025","Thu Oct 16 13:51:38 UTC 2025","13580","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:53:20 UTC 2025","Thu Oct 16 13:53:57 UTC 2025","37346","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_016:Invaild Search results",""
"passed","Thu Oct 16 13:52:31 UTC 2025","Thu Oct 16 13:52:46 UTC 2025","15584","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet  @regression TC_013:Successful Company Logo Redirection",""
"passed","Thu Oct 16 13:52:22 UTC 2025","Thu Oct 16 13:52:34 UTC 2025","12408","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Desktop  @regression TC_013:Successful Company Logo Redirection",""
"passed","Thu Oct 16 13:51:29 UTC 2025","Thu Oct 16 13:52:16 UTC 2025","46816","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Laptop  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:52:34 UTC 2025","Thu Oct 16 13:52:49 UTC 2025","15062","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:51:11 UTC 2025","Thu Oct 16 13:51:24 UTC 2025","13291","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:50:41 UTC 2025","Thu Oct 16 13:50:52 UTC 2025","10648","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_007:Login with Google redirection link",""
"passed","Thu Oct 16 13:50:09 UTC 2025","Thu Oct 16 13:50:16 UTC 2025","6366","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_004:Successful login with session (recruiter)",""
