"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 04 06:45:10 UTC 2025","Thu Dec 04 06:45:28 UTC 2025","17627","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_005:Login with Facebook redirection link @regression",""
"passed","Thu Dec 04 06:49:41 UTC 2025","Thu Dec 04 06:49:51 UTC 2025","10114","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Tablet TC_120:Check pagination of online events if present with A-Z filter @regression",""
"passed","Thu Dec 04 06:44:14 UTC 2025","Thu Dec 04 06:45:41 UTC 2025","86632","Browser:Google Chrome","functional/5_AllArticles/filterAllArticles.spec.js","All Articles filters","","","Desktop TC_055:Articles Filter Applied single filter @regression",""
"passed","Thu Dec 04 06:44:35 UTC 2025","Thu Dec 04 06:45:35 UTC 2025","59961","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_002:Successful login(Without session @regression)",""
"passed","Thu Dec 04 06:49:08 UTC 2025","Thu Dec 04 06:49:16 UTC 2025","8095","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Mobile TC_117:Check pagination of all events if present with A-Z filter @regression",""
"passed","Thu Dec 04 06:44:33 UTC 2025","Thu Dec 04 06:44:53 UTC 2025","20047","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_100:Successful Articles submenu Gamedev Redirection @regression",""
"passed","Thu Dec 04 06:46:14 UTC 2025","Thu Dec 04 06:46:28 UTC 2025","14045","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_106:Successful Articles submenu Digest Redirection @regression",""
"passed","Thu Dec 04 06:49:59 UTC 2025","Thu Dec 04 06:50:15 UTC 2025","15294","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_035:Successful redirection on workshops @regression",""
"passed","Thu Dec 04 06:45:42 UTC 2025","Thu Dec 04 06:45:49 UTC 2025","7672","Browser:Google Chrome","functional/5_AllArticles/footerSubscribeForm.spec.js","Articles footer subscribe form","","","Desktop TC_079:Articles Footer form About & Contact us link @regression",""
"passed","Thu Dec 04 06:48:32 UTC 2025","Thu Dec 04 06:48:44 UTC 2025","11641","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_038:Successful Navigation to all articles submenu @regression",""
"passed","Thu Dec 04 06:45:07 UTC 2025","Thu Dec 04 06:45:21 UTC 2025","13517","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_102:Successful Articles submenu Tech Redirection @regression",""
"passed","Thu Dec 04 06:45:06 UTC 2025","Thu Dec 04 06:45:27 UTC 2025","21365","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Tablet TC_131:Check expantion and collapse of events card in all events tab @regression",""
"passed","Thu Dec 04 06:47:17 UTC 2025","Thu Dec 04 06:47:28 UTC 2025","10770","Browser:Google Chrome","functional/5_AllArticles/footerSubscribeForm.spec.js","Articles footer subscribe form","","","Mobile TC_086:Articles Footer form YouTube redirection @regression",""
"passed","Thu Dec 04 06:46:02 UTC 2025","Thu Dec 04 06:46:14 UTC 2025","12595","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_105:Successful Articles submenu events Redirection @regression",""
"passed","Thu Dec 04 06:47:57 UTC 2025","Thu Dec 04 06:48:07 UTC 2025","10406","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Desktop TC_111:Successful Big Image Banner visbility and redirection @regression",""
"passed","Thu Dec 04 06:50:35 UTC 2025","Thu Dec 04 06:50:40 UTC 2025","5076","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Mobile TC_146:Featured Events all events  redirections @regression",""
"passed","Thu Dec 04 06:44:30 UTC 2025","Thu Dec 04 06:45:15 UTC 2025","44822","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Mobile TC_128:Invalid Search functionality in All events @regression",""
"passed","Thu Dec 04 06:45:21 UTC 2025","Thu Dec 04 06:45:30 UTC 2025","8671","Browser:Google Chrome","functional/5_AllArticles/footerSubscribeForm.spec.js","Articles footer subscribe form","","","Tablet TC_077:Articles Footer form email field validation @regression",""
"passed","Thu Dec 04 06:46:44 UTC 2025","Thu Dec 04 06:47:24 UTC 2025","39515","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop TC_012:Successful Colored Header Button redirection @regression",""
"passed","Thu Dec 04 06:44:33 UTC 2025","Thu Dec 04 06:44:52 UTC 2025","18515","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_099:Successful Articles submenu Animations Redirection @regression",""
"passed","Thu Dec 04 06:45:57 UTC 2025","Thu Dec 04 06:46:10 UTC 2025","13303","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_105:Successful Articles submenu events Redirection @regression",""
"passed","Thu Dec 04 06:50:17 UTC 2025","Thu Dec 04 06:50:29 UTC 2025","11487","Browser:Google Chrome","functional/6_Events/events.spec.js","Events Page","","","Tablet TC_145:Featured Events Pagination functionality @regression",""
