"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 15 06:29:23 UTC 2025","Wed Oct 15 06:29:34 UTC 2025","10973","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Desktop  @regression TC_011:Successful Advertise redirection",""
"passed","Wed Oct 15 06:29:14 UTC 2025","Wed Oct 15 06:29:44 UTC 2025","30532","chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Desktop  @regression TC_010:Successful Sign up",""
"passed","Wed Oct 15 06:29:46 UTC 2025","Wed Oct 15 06:29:57 UTC 2025","11481","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_011:Successful Advertise redirection",""
"passed","Wed Oct 15 06:27:44 UTC 2025","Wed Oct 15 06:28:32 UTC 2025","47935","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_003:Successful login with session (talent)",""
"passed","Wed Oct 15 06:27:30 UTC 2025","Wed Oct 15 06:27:55 UTC 2025","24567","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile  @regression TC_002:Successful login(Without session)",""
"passed","Wed Oct 15 06:29:03 UTC 2025","Wed Oct 15 06:29:19 UTC 2025","15935","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_009:Login with Twitter redirection link",""
"passed","Wed Oct 15 06:29:44 UTC 2025","Wed Oct 15 06:29:58 UTC 2025","13529","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet  @regression TC_011:Successful Advertise redirection",""
"passed","Wed Oct 15 06:28:04 UTC 2025","Wed Oct 15 06:28:19 UTC 2025","14992","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_005:Login with Facebook redirection link",""
"passed","Wed Oct 15 06:27:40 UTC 2025","Wed Oct 15 06:27:44 UTC 2025","4205","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_003:Successful login with session (talent)",""
"passed","Wed Oct 15 06:27:57 UTC 2025","Wed Oct 15 06:28:04 UTC 2025","6722","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_004:Successful login with session (recruiter)",""
"passed","Wed Oct 15 06:28:06 UTC 2025","Wed Oct 15 06:28:18 UTC 2025","11975","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_005:Login with Facebook redirection link",""
"passed","Wed Oct 15 06:28:49 UTC 2025","Wed Oct 15 06:29:03 UTC 2025","13849","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_009:Login with Twitter redirection link",""
"passed","Wed Oct 15 06:28:26 UTC 2025","Wed Oct 15 06:28:37 UTC 2025","11638","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_007:Login with Google redirection link",""
"passed","Wed Oct 15 06:28:54 UTC 2025","Wed Oct 15 06:29:14 UTC 2025","20303","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Wed Oct 15 06:28:32 UTC 2025","Wed Oct 15 06:28:42 UTC 2025","10507","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_007:Login with Google redirection link",""
"passed","Wed Oct 15 06:28:18 UTC 2025","Wed Oct 15 06:29:14 UTC 2025","55809","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_006:Login with Xsolla redirection link",""
"passed","Wed Oct 15 06:29:34 UTC 2025","Wed Oct 15 06:29:46 UTC 2025","12361","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_011:Successful Advertise redirection",""
"passed","Wed Oct 15 06:29:19 UTC 2025","Wed Oct 15 06:30:19 UTC 2025","59381","chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Mobile  @regression TC_010:Successful Sign up",""
"passed","Wed Oct 15 06:27:30 UTC 2025","Wed Oct 15 06:27:40 UTC 2025","9334","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_003:Successful login with session (talent)",""
"passed","Wed Oct 15 06:29:19 UTC 2025","Wed Oct 15 06:29:50 UTC 2025","31432","chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Tablet  @regression TC_010:Successful Sign up",""
"passed","Wed Oct 15 06:29:15 UTC 2025","Wed Oct 15 06:29:47 UTC 2025","32901","chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Laptop  @regression TC_010:Successful Sign up",""
"passed","Wed Oct 15 06:28:44 UTC 2025","Wed Oct 15 06:28:58 UTC 2025","14668","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_008:Login with LinkdIn redirection link",""
"passed","Wed Oct 15 06:27:30 UTC 2025","Wed Oct 15 06:27:58 UTC 2025","28264","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet  @regression TC_002:Successful login(Without session)",""
"passed","Wed Oct 15 06:28:13 UTC 2025","Wed Oct 15 06:28:26 UTC 2025","12418","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_006:Login with Xsolla redirection link",""
"passed","Wed Oct 15 06:28:19 UTC 2025","Wed Oct 15 06:28:32 UTC 2025","12840","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_006:Login with Xsolla redirection link",""
"passed","Wed Oct 15 06:27:30 UTC 2025","Wed Oct 15 06:27:58 UTC 2025","27566","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop  @regression TC_002:Successful login(Without session)",""
"passed","Wed Oct 15 06:27:30 UTC 2025","Wed Oct 15 06:27:52 UTC 2025","22040","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop  @regression TC_002:Successful login(Without session)",""
"passed","Wed Oct 15 06:28:32 UTC 2025","Wed Oct 15 06:28:45 UTC 2025","13598","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_007:Login with Google redirection link",""
"passed","Wed Oct 15 06:28:18 UTC 2025","Wed Oct 15 06:28:32 UTC 2025","13963","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_006:Login with Xsolla redirection link",""
"passed","Wed Oct 15 06:28:45 UTC 2025","Wed Oct 15 06:29:23 UTC 2025","37222","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_008:Login with LinkdIn redirection link",""
"passed","Wed Oct 15 06:28:37 UTC 2025","Wed Oct 15 06:28:49 UTC 2025","11628","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_008:Login with LinkdIn redirection link",""
